id,geom,longitude,latitude,classname,time,img_received,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,isprocessed,mb_serial,mt_serial
43058,0101000020E61000008246F1B5A92B6040DB0B2BB3EE034240,129.3644666,36.03072204,pothole,2024-07-20 11:47:42.452329+09,TRUE,36.030665,129.364432,41.080892,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43127,0101000020E61000002E8CA20E012C60400CA626E617074240,129.375129,36.05541684,pothole,2024-07-20 12:47:47.289514+09,TRUE,36.055508,129.37517,38.023396,경상북도,포항시 북구,항구동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43128,0101000020E610000011744A7CFF2B604024D9D9E600074240,129.3749372,36.05471502,pothole,2024-07-20 12:48:01.630703+09,TRUE,36.054773,129.374979,34.572251,경상북도,포항시 북구,항구동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43170,0101000020E6100000FA470A26FC2A60408822C97B35044240,129.3432799,36.03288219,pothole,2024-07-21 06:13:30.148484+09,TRUE,36.032798,129.343323,47.959007,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43435,0101000020E6100000BB2B1ED2AC2A6040682903B535044240,129.3335963,36.03288901,pothole,2024-07-21 11:10:28.146973+09,TRUE,36.032902,129.333536,66.740024,경상북도,포항시 남구,이동,NULL,희망대로382번길,7,FALSE,PDCToolV1,MTPohangPC7
43546,0101000020E6100000B7890EDE9B2B6040AC3688900C004240,129.3627768,36.00038344,pothole,2024-07-21 17:29:03.665139+09,TRUE,36.000321,129.362721,37.671226,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43705,0101000020E610000091B71648262B604023D5D9A098034240,129.348423,36.02809535,pothole,2024-07-22 07:50:06.987942+09,TRUE,36.028112,129.348346,51.274174,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43711,0101000020E6100000ADE015C62E2B604023705C94F9FF4140,129.3494597,35.99980406,pothole,2024-07-22 08:23:32.668207+09,TRUE,35.999778,129.349367,42.250638,경상북도,포항시 남구,연일읍,생지리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43731,0101000020E6100000B3EA5B76202B60408B83201CE7FE4140,129.3477127,35.99142791,pothole,2024-07-26 15:43:40.512698+09,TRUE,35.99136,129.347768,36.741198,경상북도,포항시 남구,연일읍,괴정리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43832,0101000020E610000063BEA8A5472B6040E1AB4AFB20034240,129.352496,36.02444402,pothole,2024-07-27 09:26:10.402747+09,TRUE,36.024483,129.352409,34.215734,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43833,0101000020E61000007D56C77E642B60409C3C9A8AE4034240,129.3560175,36.03041203,pothole,2024-07-27 09:27:10.397288+09,TRUE,36.030368,129.355967,45.595354,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43848,0101000020E6100000F804C4E8AE2A604089B808C667074240,129.3338512,36.05785442,pothole,2024-07-27 09:34:44.514801+09,TRUE,36.05777,129.333846,64.923273,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
43936,0101000020E610000005EE4BCA722B6040153A3A8619044240,129.3577625,36.03202894,pothole,2024-07-27 11:22:44.225974+09,TRUE,36.03208,129.35771,34.481599,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44006,0101000020E6100000BC0455DA202B6040D4A330C5AE034240,129.3477604,36.02877107,pothole,2024-07-27 11:28:22.308583+09,TRUE,36.028725,129.347809,52.726715,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44224,0101000020E61000000B6BD27D8A2B604071BD10C895034240,129.3606557,36.02800847,pothole,2024-07-27 19:26:17.650185+09,TRUE,36.02798,129.360716,33.262577,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44311,0101000020E6100000A280D246402B60407940F4F546084240,129.3515963,36.06466555,pothole,2024-07-28 08:17:04.850803+09,TRUE,36.064744,129.351591,55.659758,경상북도,포항시 북구,우현동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44432,0101000020E61000008E960EB0422B6040FC73F17198024240,129.3518906,36.02027725,pothole,2024-07-28 11:29:22.653622+09,TRUE,36.020215,129.351857,31.636213,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44505,0101000020E61000004BE198C47F2B60402FE9BC9510004240,129.3593467,36.00050613,pothole,2024-07-28 15:57:26.942489+09,TRUE,36.000463,129.359428,26.868399,경상북도,포항시 남구,연일읍,오천리,형산강남로418번길,1,FALSE,PDCToolV1,MTPohangPC7
44605,0101000020E61000003EA2ADFE2D2B60402CAA6274FAFF4140,129.3493646,35.99983077,pothole,2024-07-29 10:46:13.655725+09,TRUE,35.999814,129.349444,32.767282,경상북도,포항시 남구,연일읍,생지리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44703,0101000020E61000007C40E36CE82B6040E80F1017EC044240,129.3721222,36.0384549,pothole,2024-07-30 09:18:19.676583+09,TRUE,36.038388,129.372115,31.481923,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44829,0101000020E6100000193B3DB7192B6040432C0F2B4A024240,129.3468891,36.01788843,pothole,2024-07-30 12:37:10.847295+09,TRUE,36.01794,129.346947,34.106065,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
44943,0101000020E6100000620B60643F2C60401BFF71E168094240,129.3827383,36.0735132,pothole,2024-07-30 13:50:15.045532+09,TRUE,36.07347,129.382674,41.424847,경상북도,포항시 북구,장성동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45018,0101000020E6100000220AB3BCEB2A60403A30F96F6C044240,129.3412765,36.03455925,pothole,2024-07-30 16:10:51.270414+09,TRUE,36.034617,129.341233,77.906419,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45046,0101000020E6100000512A9A0E9D2B6040BCFC3D0C3C004240,129.362922,36.00183251,pothole,2024-07-30 17:01:53.496875+09,TRUE,36.001879,129.363003,32.158016,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45081,0101000020E6100000CBEC8790EE2A60408C0C406059044240,129.3416217,36.03397754,pothole,2024-07-31 06:25:29.718873+09,TRUE,36.034061,129.341586,55.982538,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45145,0101000020E6100000F69395A0D92A60400C728747E8034240,129.3390658,36.03052611,pothole,2024-07-31 08:16:09.444293+09,TRUE,36.030458,129.339071,85.963766,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45330,0101000020E6100000EB4731E5972B60405B7FE264EAFF4140,129.3622919,35.99934064,pothole,2024-07-31 18:39:34.770375+09,TRUE,35.99943,129.362277,35.764742,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,bnh150-distill,MTPohangPC7
